No.;Time;;;;;;Time 2;Time 1;Delay;;;Delay 1;Delay 2;Jitter
1391;7,502688;;;;;;7,502688;7,502688;0;;;0;0;0
1392;7,502688;;;;;;7,502688;7,502688;0;;;-0,000131;0,000131;0,000262
1393;7,502688;;;;;;7,502819;7,502688;0,000131;;;0,000131;0;-0,000131
1394;7,502819;;;;;;7,502819;7,502819;0;;;0;0;0
1395;7,502819;;;;;;7,502819;7,502819;0;;;0;0;0
1396;7,502819;;;;;;7,502819;7,502819;0;;;0;0;0
1397;7,502819;;;;;;7,502819;7,502819;0;;;-6,6E-05;6,6E-05;0,000132
1398;7,502819;;;;;;7,502885;7,502819;6,6E-05;;;-0,000423;0,000489;0,000912
1399;7,502885;;;;;;7,503374;7,502885;0,000489;;;0,000198;0,000291;9,3E-05
1400;7,503374;;;;;;7,503665;7,503374;0,000291;;;-1,4E-05;0,000305;0,000319
1401;7,503665;;;;;;7,50397;7,503665;0,000305;;;0,000305;0;-0,000305
1402;7,50397;;;;;;7,50397;7,50397;0;;;0;0;0
1403;7,50397;;;;;;7,50397;7,50397;0;;;0;0;0
1404;7,50397;;;;;;7,50397;7,50397;0;;;0;0;0
1405;7,50397;;;;;;7,50397;7,50397;0;;;-0,001389;0,001389;0,002778
1406;7,50397;;;;;;7,505359;7,50397;0,001389;;;-0,001781;0,00317;0,004951
1407;7,505359;;;;;;7,508529;7,505359;0,00317;;;-0,003888;0,007058;0,010946
1408;7,508529;;;;;;7,515587;7,508529;0,007058;;;0,007058;0;-0,007058
1409;7,515587;;;;;;7,515587;7,515587;0;;;0;0;0
1410;7,515587;;;;;;7,515587;7,515587;0;;;0;0;0
1411;7,515587;;;;;;7,515587;7,515587;0;;;0;0;0
1412;7,515587;;;;;;7,515587;7,515587;0;;;0;0;0
1413;7,515587;;;;;;7,515587;7,515587;0;;;-0,000294;0,000294;0,000588
1414;7,515587;;;;;;7,515881;7,515587;0,000294;;;0,000294;0;-0,000294
1415;7,515881;;;;;;7,515881;7,515881;0;;;0;0;0
1416;7,515881;;;;;;7,515881;7,515881;0;;;0;0;0
1417;7,515881;;;;;;7,515881;7,515881;0;;;-6,8E-05;6,8E-05;0,000136
1418;7,515881;;;;;;7,515949;7,515881;6,8E-05;;;6,8E-05;0;-6,8E-05
1419;7,515949;;;;;;7,515949;7,515949;0;;;0;0;0
1420;7,515949;;;;;;7,515949;7,515949;0;;;0;0;0
1421;7,515949;;;;;;7,515949;7,515949;0;;;-0,000396;0,000396;0,000792
1422;7,515949;;;;;;7,516345;7,515949;0,000396;;;-0,00017;0,000566;0,000736
1423;7,516345;;;;;;7,516911;7,516345;0,000566;;;-0,00133;0,001896;0,003226
1424;7,516911;;;;;;7,518807;7,516911;0,001896;;;-0,01486;0,016756;0,031616
1425;7,518807;;;;;;7,535563;7,518807;0,016756;;;0,000774;0,015982;0,015208
1426;7,535563;;;;;;7,551545;7,535563;0,015982;;;0,004969;0,011013;0,006044
1427;7,551545;;;;;;7,562558;7,551545;0,011013;;;0,003144;0,007869;0,004725
1428;7,562558;;;;;;7,570427;7,562558;0,007869;;;0,007753;0,000116;-0,007637
1429;7,570427;;;;;;7,570543;7,570427;0,000116;;;5,1E-05;6,5E-05;1,4E-05
1430;7,570543;;;;;;7,570608;7,570543;6,5E-05;;;6,5E-05;0;-6,5E-05
1431;7,570608;;;;;;7,570608;7,570608;0;;;0;0;0
1432;7,570608;;;;;;7,570608;7,570608;0;;;0;0;0
1433;7,570608;;;;;;7,570608;7,570608;0;;;0;0;0
1434;7,570608;;;;;;7,570608;7,570608;0;;;-0,001011;0,001011;0,002022
1435;7,570608;;;;;;7,571619;7,570608;0,001011;;;-0,005726;0,006737;0,012463
1436;7,571619;;;;;;7,578356;7,571619;0,006737;;;0,006555;0,000182;-0,006373
1437;7,578356;;;;;;7,578538;7,578356;0,000182;;;0,000182;0;-0,000182
1438;7,578538;;;;;;7,578538;7,578538;0;;;0;0;0
1439;7,578538;;;;;;7,578538;7,578538;0;;;0;0;0
1440;7,578538;;;;;;7,578538;7,578538;0;;;0;0;0
1441;7,578538;;;;;;7,578538;7,578538;0;;;0;0;0
1442;7,578538;;;;;;7,578538;7,578538;0;;;0;0;0
1443;7,578538;;;;;;7,578538;7,578538;0;;;0;0;0
1444;7,578538;;;;;;7,578538;7,578538;0;;;-0,000174;0,000174;0,000348
1445;7,578538;;;;;;7,578712;7,578538;0,000174;;;0,000174;0;-0,000174
1446;7,578712;;;;;;7,578712;7,578712;0;;;-5,3E-05;5,3E-05;0,000106
1447;7,578712;;;;;;7,578765;7,578712;5,3E-05;;;5,3E-05;0;-5,3E-05
1448;7,578765;;;;;;7,578765;7,578765;0;;;0;0;0
1449;7,578765;;;;;;7,578765;7,578765;0;;;0;0;0
1450;7,578765;;;;;;7,578765;7,578765;0;;;0;0;0
1451;7,578765;;;;;;7,578765;7,578765;0;;;-0,00045;0,00045;0,0009
1452;7,578765;;;;;;7,579215;7,578765;0,00045;;;-0,001232;0,001682;0,002914
1453;7,579215;;;;;;7,580897;7,579215;0,001682;;;0,000642;0,00104;0,000398
1454;7,580897;;;;;;7,581937;7,580897;0,00104;;;0,00104;0;-0,00104
1455;7,581937;;;;;;7,581937;7,581937;0;;;0;0;0
1456;7,581937;;;;;;7,581937;7,581937;0;;;0;0;0
1457;7,581937;;;;;;7,581937;7,581937;0;;;0;0;0
1458;7,581937;;;;;;7,581937;7,581937;0;;;0;0;0
1459;7,581937;;;;;;7,581937;7,581937;0;;;0;0;0
1460;7,581937;;;;;;7,581937;7,581937;0;;;0;0;0
1461;7,581937;;;;;;7,581937;7,581937;0;;;0;0;0
1462;7,581937;;;;;;7,581937;7,581937;0;;;0;0;0
1463;7,581937;;;;;;7,581937;7,581937;0;;;-0,000178;0,000178;0,000356
1464;7,581937;;;;;;7,582115;7,581937;0,000178;;;0,000178;0;-0,000178
1465;7,582115;;;;;;7,582115;7,582115;0;;;0;0;0
1466;7,582115;;;;;;7,582115;7,582115;0;;;0;0;0
1467;7,582115;;;;;;7,582115;7,582115;0;;;0;0;0
1468;7,582115;;;;;;7,582115;7,582115;0;;;-7,4E-05;7,4E-05;0,000148
1469;7,582115;;;;;;7,582189;7,582115;7,4E-05;;;-0,000219;0,000293;0,000512
1470;7,582189;;;;;;7,582482;7,582189;0,000293;;;-0,003722;0,004015;0,007737
1471;7,582482;;;;;;7,586497;7,582482;0,004015;;;0,003476;0,000539;-0,002937
1472;7,586497;;;;;;7,587036;7,586497;0,000539;;;0,000539;0;-0,000539
1473;7,587036;;;;;;7,587036;7,587036;0;;;0;0;0
1474;7,587036;;;;;;7,587036;7,587036;0;;;0;0;0
1475;7,587036;;;;;;7,587036;7,587036;0;;;0;0;0
1476;7,587036;;;;;;7,587036;7,587036;0;;;0;0;0
1477;7,587036;;;;;;7,587036;7,587036;0;;;0;0;0
1478;7,587036;;;;;;7,587036;7,587036;0;;;0;0;0
1479;7,587036;;;;;;7,587036;7,587036;0;;;0;0;0
1480;7,587036;;;;;;7,587036;7,587036;0;;;0;0;0
1481;7,587036;;;;;;7,587036;7,587036;0;;;-0,000165;0,000165;0,00033
1482;7,587036;;;;;;7,587201;7,587036;0,000165;;;0,000165;0;-0,000165
1483;7,587201;;;;;;7,587201;7,587201;0;;;0;0;0
1484;7,587201;;;;;;7,587201;7,587201;0;;;0;0;0
1485;7,587201;;;;;;7,587201;7,587201;0;;;-7,2E-05;7,2E-05;0,000144
1486;7,587201;;;;;;7,587273;7,587201;7,2E-05;;;7,2E-05;0;-7,2E-05
1487;7,587273;;;;;;7,587273;7,587273;0;;;0;0;0
1488;7,587273;;;;;;7,587273;7,587273;0;;;0;0;0
1489;7,587273;;;;;;7,587273;7,587273;0;;;-0,000392;0,000392;0,000784
1490;7,587273;;;;;;7,587665;7,587273;0,000392;;;-0,006005;0,006397;0,012402
1491;7,587665;;;;;;7,594062;7,587665;0,006397;;;-0,280441;0,286838;0,567279
1492;7,594062;;;;;;7,8809;7,594062;0,286838;;;0,255306;0,031532;-0,223774
1493;7,8809;;;;;;7,912432;7,8809;0,031532;;;0,031407;0,000125;-0,031282
1494;7,912432;;;;;;7,912557;7,912432;0,000125;;;6,8E-05;5,7E-05;-1,1E-05
1495;7,912557;;;;;;7,912614;7,912557;5,7E-05;;;5,7E-05;0;-5,7E-05
1496;7,912614;;;;;;7,912614;7,912614;0;;;0;0;0
1497;7,912614;;;;;;7,912614;7,912614;0;;;0;0;0
1498;7,912614;;;;;;7,912614;7,912614;0;;;-0,00013;0,00013;0,00026
1499;7,912614;;;;;;7,912744;7,912614;0,00013;;;0,00013;0;-0,00013
1500;7,912744;;;;;;7,912744;7,912744;0;;;0;0;0
1501;7,912744;;;;;;7,912744;7,912744;0;;;0;0;0
1502;7,912744;;;;;;7,912744;7,912744;0;;;-8,9E-05;8,9E-05;0,000178
1503;7,912744;;;;;;7,912833;7,912744;8,9E-05;;;8,9E-05;0;-8,9E-05
1504;7,912833;;;;;;7,912833;7,912833;0;;;0;0;0
1505;7,912833;;;;;;7,912833;7,912833;0;;;0;0;0
1506;7,912833;;;;;;7,912833;7,912833;0;;;0;0;0
1507;7,912833;;;;;;7,912833;7,912833;0;;;0;0;0
1508;7,912833;;;;;;7,912833;7,912833;0;;;0;0;0
1509;7,912833;;;;;;7,912833;7,912833;0;;;0;0;0
1510;7,912833;;;;;;7,912833;7,912833;0;;;0;0;0
1511;7,912833;;;;;;7,912833;7,912833;0;;;0;0;0
1512;7,912833;;;;;;7,912833;7,912833;0;;;0;0;0
1513;7,912833;;;;;;7,912833;7,912833;0;;;-0,000143;0,000143;0,000286
1514;7,912833;;;;;;7,912976;7,912833;0,000143;;;-6,1E-05;0,000204;0,000265
1515;7,912976;;;;;;7,91318;7,912976;0,000204;;;-0,000964;0,001168;0,002132
1516;7,91318;;;;;;7,914348;7,91318;0,001168;;;0,00075;0,000418;-0,000332
1517;7,914348;;;;;;7,914766;7,914348;0,000418;;;-0,001592;0,00201;0,003602
1518;7,914766;;;;;;7,916776;7,914766;0,00201;;;0,00201;0;-0,00201
1519;7,916776;;;;;;7,916776;7,916776;0;;;0;0;0
1520;7,916776;;;;;;7,916776;7,916776;0;;;0;0;0
1521;7,916776;;;;;;7,916776;7,916776;0;;;0;0;0
1522;7,916776;;;;;;7,916776;7,916776;0;;;0;0;0
1523;7,916776;;;;;;7,916776;7,916776;0;;;0;0;0
1524;7,916776;;;;;;7,916776;7,916776;0;;;0;0;0
1525;7,916776;;;;;;7,916776;7,916776;0;;;0;0;0
1526;7,916776;;;;;;7,916776;7,916776;0;;;0;0;0
1527;7,916776;;;;;;7,916776;7,916776;0;;;-0,000287;0,000287;0,000574
1528;7,916776;;;;;;7,917063;7,916776;0,000287;;;0,000287;0;-0,000287
1529;7,917063;;;;;;7,917063;7,917063;0;;;0;0;0
1530;7,917063;;;;;;7,917063;7,917063;0;;;0;0;0
1531;7,917063;;;;;;7,917063;7,917063;0;;;0;0;0
1532;7,917063;;;;;;7,917063;7,917063;0;;;-7,2E-05;7,2E-05;0,000144
1533;7,917063;;;;;;7,917135;7,917063;7,2E-05;;;7,2E-05;0;-7,2E-05
1534;7,917135;;;;;;7,917135;7,917135;0;;;0;0;0
1535;7,917135;;;;;;7,917135;7,917135;0;;;0;0;0
1536;7,917135;;;;;;7,917135;7,917135;0;;;0;0;0
1537;7,917135;;;;;;7,917135;7,917135;0;;;0;0;0
1538;7,917135;;;;;;7,917135;7,917135;0;;;0;0;0
1539;7,917135;;;;;;7,917135;7,917135;0;;;-0,000514;0,000514;0,001028
1540;7,917135;;;;;;7,917649;7,917135;0,000514;;;0,000205;0,000309;0,000104
1541;7,917649;;;;;;7,917958;7,917649;0,000309;;;-0,001321;0,00163;0,002951
1542;7,917958;;;;;;7,919588;7,917958;0,00163;;;-0,000157;0,001787;0,001944
1543;7,919588;;;;;;7,921375;7,919588;0,001787;;;0,001787;0;-0,001787
1544;7,921375;;;;;;7,921375;7,921375;0;;;0;0;0
1545;7,921375;;;;;;7,921375;7,921375;0;;;0;0;0
1546;7,921375;;;;;;7,921375;7,921375;0;;;0;0;0
1547;7,921375;;;;;;7,921375;7,921375;0;;;0;0;0
1548;7,921375;;;;;;7,921375;7,921375;0;;;0;0;0
1549;7,921375;;;;;;7,921375;7,921375;0;;;0;0;0
1550;7,921375;;;;;;7,921375;7,921375;0;;;-0,00113;0,00113;0,00226
1551;7,921375;;;;;;7,922505;7,921375;0,00113;;;0,00113;0;-0,00113
1552;7,922505;;;;;;7,922505;7,922505;0;;;0;0;0
1553;7,922505;;;;;;7,922505;7,922505;0;;;0;0;0
1554;7,922505;;;;;;7,922505;7,922505;0;;;0;0;0
1555;7,922505;;;;;;7,922505;7,922505;0;;;0;0;0
1556;7,922505;;;;;;7,922505;7,922505;0;;;0;0;0
1557;7,922505;;;;;;7,922505;7,922505;0;;;0;0;0
1558;7,922505;;;;;;7,922505;7,922505;0;;;0;0;0
1559;7,922505;;;;;;7,922505;7,922505;0;;;-0,003605;0,003605;0,00721
1560;7,922505;;;;;;7,92611;7,922505;0,003605;;;-0,002945;0,00655;0,009495
1561;7,92611;;;;;;7,93266;7,92611;0,00655;;;0,00655;0;-0,00655
1562;7,93266;;;;;;7,93266;7,93266;0;;;0;0;0
1563;7,93266;;;;;;7,93266;7,93266;0;;;0;0;0
1564;7,93266;;;;;;7,93266;7,93266;0;;;0;0;0
1565;7,93266;;;;;;7,93266;7,93266;0;;;0;0;0
1566;7,93266;;;;;;7,93266;7,93266;0;;;0;0;0
1567;7,93266;;;;;;7,93266;7,93266;0;;;0;0;0
1568;7,93266;;;;;;7,93266;7,93266;0;;;0;0;0
1569;7,93266;;;;;;7,93266;7,93266;0;;;0;0;0
1570;7,93266;;;;;;7,93266;7,93266;0;;;-0,00026;0,00026;0,00052
1571;7,93266;;;;;;7,93292;7,93266;0,00026;;;0,00026;0;-0,00026
1572;7,93292;;;;;;7,93292;7,93292;0;;;0;0;0
1573;7,93292;;;;;;7,93292;7,93292;0;;;0;0;0
1574;7,93292;;;;;;7,93292;7,93292;0;;;0;0;0
1575;7,93292;;;;;;7,93292;7,93292;0;;;0;0;0
1576;7,93292;;;;;;7,93292;7,93292;0;;;0;0;0
1577;7,93292;;;;;;7,93292;7,93292;0;;;0;0;0
1578;7,93292;;;;;;7,93292;7,93292;0;;;0;0;0
1579;7,93292;;;;;;7,93292;7,93292;0;;;0;0;0
1580;7,93292;;;;;;7,93292;7,93292;0;;;0;0;0
1581;7,93292;;;;;;7,93292;7,93292;0;;;-0,000141;0,000141;0,000282
1582;7,93292;;;;;;7,933061;7,93292;0,000141;;;0,000141;0;-0,000141
1583;7,933061;;;;;;7,933061;7,933061;0;;;0;0;0
1584;7,933061;;;;;;7,933061;7,933061;0;;;0;0;0
1585;7,933061;;;;;;7,933061;7,933061;0;;;-5,8E-05;5,8E-05;0,000116
1586;7,933061;;;;;;7,933119;7,933061;5,8E-05;;;5,8E-05;0;-5,8E-05
1587;7,933119;;;;;;7,933119;7,933119;0;;;0;0;0
1588;7,933119;;;;;;7,933119;7,933119;0;;;0;0;0
1589;7,933119;;;;;;7,933119;7,933119;0;;;0;0;0
1590;7,933119;;;;;;7,933119;7,933119;0;;;0;0;0
1591;7,933119;;;;;;7,933119;7,933119;0;;;0;0;0
1592;7,933119;;;;;;7,933119;7,933119;0;;;-7,6E-05;7,6E-05;0,000152
1593;7,933119;;;;;;7,933195;7,933119;7,6E-05;;;7,6E-05;0;-7,6E-05
1594;7,933195;;;;;;7,933195;7,933195;0;;;0;0;0
1595;7,933195;;;;;;7,933195;7,933195;0;;;0;0;0
1596;7,933195;;;;;;7,933195;7,933195;0;;;0;0;0
1597;7,933195;;;;;;7,933195;7,933195;0;;;-0,000174;0,000174;0,000348
1598;7,933195;;;;;;7,933369;7,933195;0,000174;;;-0,000232;0,000406;0,000638
1599;7,933369;;;;;;7,933775;7,933369;0,000406;;;0,000116;0,00029;0,000174
1600;7,933775;;;;;;7,934065;7,933775;0,00029;;;-0,000116;0,000406;0,000522
1601;7,934065;;;;;;7,934471;7,934065;0,000406;;;-0,008021;0,008427;0,016448
1602;7,934471;;;;;;7,942898;7,934471;0,008427;;;0,008427;0;-0,008427
1603;7,942898;;;;;;7,942898;7,942898;0;;;0;0;0
1604;7,942898;;;;;;7,942898;7,942898;0;;;0;0;0
1605;7,942898;;;;;;7,942898;7,942898;0;;;0;0;0
1606;7,942898;;;;;;7,942898;7,942898;0;;;0;0;0
1607;7,942898;;;;;;7,942898;7,942898;0;;;0;0;0
1608;7,942898;;;;;;7,942898;7,942898;0;;;0;0;0
1609;7,942898;;;;;;7,942898;7,942898;0;;;-0,000169;0,000169;0,000338
1610;7,942898;;;;;;7,943067;7,942898;0,000169;;;4E-06;0,000165;0,000161
1611;7,943067;;;;;;7,943232;7,943067;0,000165;;;0,000165;0;-0,000165
1612;7,943232;;;;;;7,943232;7,943232;0;;;-5,2E-05;5,2E-05;0,000104
1613;7,943232;;;;;;7,943284;7,943232;5,2E-05;;;5,2E-05;0;-5,2E-05
1614;7,943284;;;;;;7,943284;7,943284;0;;;-5,2E-05;5,2E-05;0,000104
1615;7,943284;;;;;;7,943336;7,943284;5,2E-05;;;5,2E-05;0;-5,2E-05
1616;7,943336;;;;;;7,943336;7,943336;0;;;0;0;0
1617;7,943336;;;;;;7,943336;7,943336;0;;;-5,1E-05;5,1E-05;0,000102
1618;7,943336;;;;;;7,943387;7,943336;5,1E-05;;;5,1E-05;0;-5,1E-05
1619;7,943387;;;;;;7,943387;7,943387;0;;;0;0;0
1620;7,943387;;;;;;7,943387;7,943387;0;;;0;0;0
1621;7,943387;;;;;;7,943387;7,943387;0;;;0;0;0
1622;7,943387;;;;;;7,943387;7,943387;0;;;0;0;0
1623;7,943387;;;;;;7,943387;7,943387;0;;;-7E-05;7E-05;0,00014
1624;7,943387;;;;;;7,943457;7,943387;7E-05;;;7E-05;0;-7E-05
1625;7,943457;;;;;;7,943457;7,943457;0;;;0;0;0
1626;7,943457;;;;;;7,943457;7,943457;0;;;0;0;0
1627;7,943457;;;;;;7,943457;7,943457;0;;;0;0;0
1628;7,943457;;;;;;7,943457;7,943457;0;;;0;0;0
1629;7,943457;;;;;;7,943457;7,943457;0;;;0;0;0
1630;7,943457;;;;;;7,943457;7,943457;0;;;-9,9E-05;9,9E-05;0,000198
1631;7,943457;;;;;;7,943556;7,943457;9,9E-05;;;9,9E-05;0;-9,9E-05
1632;7,943556;;;;;;7,943556;7,943556;0;;;0;0;0
1633;7,943556;;;;;;7,943556;7,943556;0;;;0;0;0
1634;7,943556;;;;;;7,943556;7,943556;0;;;0;0;0
1635;7,943556;;;;;;7,943556;7,943556;0;;;0;0;0
1636;7,943556;;;;;;7,943556;7,943556;0;;;0;0;0
1637;7,943556;;;;;;7,943556;7,943556;0;;;0;0;0
1638;7,943556;;;;;;7,943556;7,943556;0;;;-0,000679;0,000679;0,001358
1639;7,943556;;;;;;7,944235;7,943556;0,000679;;;0,000357;0,000322;-3,5E-05
1640;7,944235;;;;;;7,944557;7,944235;0,000322;;;3,5E-05;0,000287;0,000252
1641;7,944557;;;;;;7,944844;7,944557;0,000287;;;-0,002681;0,002968;0,005649
1642;7,944844;;;;;;7,947812;7,944844;0,002968;;;-0,001919;0,004887;0,006806
1643;7,947812;;;;;;7,952699;7,947812;0,004887;;;0,004887;0;-0,004887
1644;7,952699;;;;;;7,952699;7,952699;0;;;0;0;0
1645;7,952699;;;;;;7,952699;7,952699;0;;;0;0;0
1646;7,952699;;;;;;7,952699;7,952699;0;;;0;0;0
1647;7,952699;;;;;;7,952699;7,952699;0;;;0;0;0
1648;7,952699;;;;;;7,952699;7,952699;0;;;0;0;0
1649;7,952699;;;;;;7,952699;7,952699;0;;;-0,000169;0,000169;0,000338
1650;7,952699;;;;;;7,952868;7,952699;0,000169;;;0,000101;6,8E-05;-3,3E-05
1651;7,952868;;;;;;7,952936;7,952868;6,8E-05;;;6,8E-05;0;-6,8E-05
1652;7,952936;;;;;;7,952936;7,952936;0;;;-6,1E-05;6,1E-05;0,000122
1653;7,952936;;;;;;7,952997;7,952936;6,1E-05;;;6,1E-05;0;-6,1E-05
1654;7,952997;;;;;;7,952997;7,952997;0;;;0;0;0
1655;7,952997;;;;;;7,952997;7,952997;0;;;0;0;0
1656;7,952997;;;;;;7,952997;7,952997;0;;;0;0;0
1657;7,952997;;;;;;7,952997;7,952997;0;;;0;0;0
1658;7,952997;;;;;;7,952997;7,952997;0;;;-8,5E-05;8,5E-05;0,00017
1659;7,952997;;;;;;7,953082;7,952997;8,5E-05;;;8,5E-05;0;-8,5E-05
1660;7,953082;;;;;;7,953082;7,953082;0;;;0;0;0
1661;7,953082;;;;;;7,953082;7,953082;0;;;0;0;0
1662;7,953082;;;;;;7,953082;7,953082;0;;;-5,5E-05;5,5E-05;0,00011
1663;7,953082;;;;;;7,953137;7,953082;5,5E-05;;;5,5E-05;0;-5,5E-05
1664;7,953137;;;;;;7,953137;7,953137;0;;;0;0;0
1665;7,953137;;;;;;7,953137;7,953137;0;;;0;0;0
1666;7,953137;;;;;;7,953137;7,953137;0;;;0;0;0
1667;7,953137;;;;;;7,953137;7,953137;0;;;0;0;0
1668;7,953137;;;;;;7,953137;7,953137;0;;;-6,8E-05;6,8E-05;0,000136
1669;7,953137;;;;;;7,953205;7,953137;6,8E-05;;;6,8E-05;0;-6,8E-05
1670;7,953205;;;;;;7,953205;7,953205;0;;;0;0;0
1671;7,953205;;;;;;7,953205;7,953205;0;;;0;0;0
1672;7,953205;;;;;;7,953205;7,953205;0;;;0;0;0
1673;7,953205;;;;;;7,953205;7,953205;0;;;0;0;0
1674;7,953205;;;;;;7,953205;7,953205;0;;;-0,00932;0,00932;0,01864
1675;7,953205;;;;;;7,962525;7,953205;0,00932;;;0,00932;0;-0,00932
1676;7,962525;;;;;;7,962525;7,962525;0;;;0;0;0
1677;7,962525;;;;;;7,962525;7,962525;0;;;0;0;0
1678;7,962525;;;;;;7,962525;7,962525;0;;;0;0;0
1679;7,962525;;;;;;7,962525;7,962525;0;;;0;0;0
1680;7,962525;;;;;;7,962525;7,962525;0;;;0;0;0
1681;7,962525;;;;;;7,962525;7,962525;0;;;0;0;0
1682;7,962525;;;;;;7,962525;7,962525;0;;;0;0;0
1683;7,962525;;;;;;7,962525;7,962525;0;;;0;0;0
1684;7,962525;;;;;;7,962525;7,962525;0;;;-0,00027;0,00027;0,00054
1685;7,962525;;;;;;7,962795;7,962525;0,00027;;;0,00027;0;-0,00027
1686;7,962795;;;;;;7,962795;7,962795;0;;;-8,2E-05;8,2E-05;0,000164
1687;7,962795;;;;;;7,962877;7,962795;8,2E-05;;;8,2E-05;0;-8,2E-05
1688;7,962877;;;;;;7,962877;7,962877;0;;;0;0;0
1689;7,962877;;;;;;7,962877;7,962877;0;;;0;0;0
1690;7,962877;;;;;;7,962877;7,962877;0;;;0;0;0
1691;7,962877;;;;;;7,962877;7,962877;0;;;0;0;0
1692;7,962877;;;;;;7,962877;7,962877;0;;;0;0;0
1693;7,962877;;;;;;7,962877;7,962877;0;;;-0,000128;0,000128;0,000256
1694;7,962877;;;;;;7,963005;7,962877;0,000128;;;0,000128;0;-0,000128
1695;7,963005;;;;;;7,963005;7,963005;0;;;0;0;0
1696;7,963005;;;;;;7,963005;7,963005;0;;;0;0;0
1697;7,963005;;;;;;7,963005;7,963005;0;;;0;0;0
1698;7,963005;;;;;;7,963005;7,963005;0;;;0;0;0
1699;7,963005;;;;;;7,963005;7,963005;0;;;0;0;0
1700;7,963005;;;;;;7,963005;7,963005;0;;;0;0;0
1701;7,963005;;;;;;7,963005;7,963005;0;;;0;0;0
1702;7,963005;;;;;;7,963005;7,963005;0;;;0;0;0
1703;7,963005;;;;;;7,963005;7,963005;0;;;0;0;0
1704;7,963005;;;;;;7,963005;7,963005;0;;;0;0;0
1705;7,963005;;;;;;7,963005;7,963005;0;;;0;0;0
1706;7,963005;;;;;;7,963005;7,963005;0;;;0;0;0
1707;7,963005;;;;;;7,963005;7,963005;0;;;0;0;0
1708;7,963005;;;;;;7,963005;7,963005;0;;;-0,00018;0,00018;0,00036
1709;7,963005;;;;;;7,963185;7,963005;0,00018;;;0,000136;4,4E-05;-9,2E-05
1710;7,963185;;;;;;7,963229;7,963185;4,4E-05;;;4,4E-05;0;-4,4E-05
1711;7,963229;;;;;;7,963229;7,963229;0;;;0;0;0
1712;7,963229;;;;;;7,963229;7,963229;0;;;0;0;0
1713;7,963229;;;;;;7,963229;7,963229;0;;;0;0;0
1714;7,963229;;;;;;7,963229;7,963229;0;;;0;0;0
1715;7,963229;;;;;;7,963229;7,963229;0;;;0;0;0
1716;7,963229;;;;;;7,963229;7,963229;0;;;0;0;0
1717;7,963229;;;;;;7,963229;7,963229;0;;;0;0;0
1718;7,963229;;;;;;7,963229;7,963229;0;;;0;0;0
1719;7,963229;;;;;;7,963229;7,963229;0;;;0;0;0
1720;7,963229;;;;;;7,963229;7,963229;0;;;0;0;0
1721;7,963229;;;;;;7,963229;7,963229;0;;;0;0;0
1722;7,963229;;;;;;7,963229;7,963229;0;;;0;0;0
1723;7,963229;;;;;;7,963229;7,963229;0;;;0;0;0
1724;7,963229;;;;;;7,963229;7,963229;0;;;-0,000171;0,000171;0,000342
1725;7,963229;;;;;;7,9634;7,963229;0,000171;;;-0,00714;0,007311;0,014451
1726;7,9634;;;;;;7,970711;7,9634;0,007311;;;0,007311;0;-0,007311
1727;7,970711;;;;;;7,970711;7,970711;0;;;0;0;0
1728;7,970711;;;;;;7,970711;7,970711;0;;;0;0;0
1729;7,970711;;;;;;7,970711;7,970711;0;;;0;0;0
1730;7,970711;;;;;;7,970711;7,970711;0;;;0;0;0
1731;7,970711;;;;;;7,970711;7,970711;0;;;0;0;0
1732;7,970711;;;;;;7,970711;7,970711;0;;;0;0;0
1733;7,970711;;;;;;7,970711;7,970711;0;;;0;0;0
1734;7,970711;;;;;;7,970711;7,970711;0;;;0;0;0
1735;7,970711;;;;;;7,970711;7,970711;0;;;-0,000287;0,000287;0,000574
1736;7,970711;;;;;;7,970998;7,970711;0,000287;;;0,000287;0;-0,000287
1737;7,970998;;;;;;7,970998;7,970998;0;;;0;0;0
1738;7,970998;;;;;;7,970998;7,970998;0;;;-0,000117;0,000117;0,000234
1739;7,970998;;;;;;7,971115;7,970998;0,000117;;;0,000117;0;-0,000117
1740;7,971115;;;;;;7,971115;7,971115;0;;;0;0;0
1741;7,971115;;;;;;7,971115;7,971115;0;;;0;0;0
1742;7,971115;;;;;;7,971115;7,971115;0;;;0;0;0
1743;7,971115;;;;;;7,971115;7,971115;0;;;0;0;0
1744;7,971115;;;;;;7,971115;7,971115;0;;;0;0;0
1745;7,971115;;;;;;7,971115;7,971115;0;;;0;0;0
1746;7,971115;;;;;;7,971115;7,971115;0;;;0;0;0
1747;7,971115;;;;;;7,971115;7,971115;0;;;0;0;0
1748;7,971115;;;;;;7,971115;7,971115;0;;;0;0;0
1749;7,971115;;;;;;7,971115;7,971115;0;;;0;0;0
1750;7,971115;;;;;;7,971115;7,971115;0;;;0;0;0
1751;7,971115;;;;;;7,971115;7,971115;0;;;0;0;0
1752;7,971115;;;;;;7,971115;7,971115;0;;;0;0;0
1753;7,971115;;;;;;7,971115;7,971115;0;;;-0,000149;0,000149;0,000298
1754;7,971115;;;;;;7,971264;7,971115;0,000149;;;0,00012;2,9E-05;-9,1E-05
1755;7,971264;;;;;;7,971293;7,971264;2,9E-05;;;2,9E-05;0;-2,9E-05
1756;7,971293;;;;;;7,971293;7,971293;0;;;-0,027318;0,027318;0,054636
1757;7,971293;;;;;;7,998611;7,971293;0,027318;;;0,020875;0,006443;-0,014432
